pickup_zone,dropoff_zone,pickup_borough,dropoff_borough,order_count,avg_trip_miles,avg_trip_time_min,avg_base_passenger_fare,avg_fare_per_mile,avg_driver_pay,avg_driver_pay_per_minute,avg_response_time_min
Alphabet City,Midtown Center,Manhattan,Manhattan,2,3.5155,17.45,23.115000000000002,6.663244781177596,14.985,0.8614533652935314,2.8666666666666667
Alphabet City,Midtown East,Manhattan,Manhattan,3,2.973333333333333,19.322222222222223,21.05,7.278760706798443,15.813333333333333,0.8464154918825483,1.8277777777777777
Alphabet City,Midtown South,Manhattan,Manhattan,3,2.504,23.96111111111111,23.316666666666666,9.189347056204594,18.766666666666666,0.7777773810396211,1.6666666666666667
Alphabet City,Morningside Heights,Manhattan,Manhattan,1,9.52,28.483333333333334,41.01,4.307773109243698,30.7,1.077823288472791,4.233333333333333
Alphabet City,Mott Haven/Port Morris,Manhattan,Bronx,1,7.64,50.56666666666667,40.6,5.314136125654451,40.87,0.8082399472643375,5.45
Alphabet City,Murray Hill,Manhattan,Manhattan,2,1.9380000000000002,12.5,14.265,7.276819100012894,10.129999999999999,0.8106333614827326,5.7
Alphabet City,Outside of NYC,Manhattan,,1,40.34,58.68333333333333,140.65,3.4866137828458106,105.44,1.796762283442204,6.483333333333333
Alphabet City,Park Slope,Manhattan,Brooklyn,1,5.86,21.783333333333335,32.51,5.54778156996587,25.87,1.1876052027543993,4.9
Alphabet City,Parkchester,Manhattan,Bronx,1,12.58,39.55,38.45,3.0564387917329094,41.42,1.047281921618205,6.833333333333333
Alphabet City,Penn Station/Madison Sq West,Manhattan,Manhattan,3,2.982666666666667,20.194444444444446,28.330000000000002,9.832815611465959,18.55666666666667,0.9290720333328584,2.125
Alphabet City,Prospect Heights,Manhattan,Brooklyn,1,7.06,22.166666666666668,20.69,2.930594900849859,23.39,1.055187969924812,2.566666666666667
Alphabet City,Randalls Island,Manhattan,Manhattan,1,8.77,28.583333333333332,33.77,3.850627137970354,28.59,1.0002332361516035,4.333333333333333
Alphabet City,SoHo,Manhattan,Manhattan,2,2.036,14.116666666666667,31.009999999999998,16.543368544600938,19.634999999999998,1.2838781762479727,3.8333333333333335
Alphabet City,Spuyten Duyvil/Kingsbridge,Manhattan,Bronx,1,13.7,25.116666666666667,55.29,4.035766423357664,33.27,1.3246184472461846,2.35
Alphabet City,Steinway,Manhattan,Queens,2,10.149999999999999,25.28333333333333,28.380000000000003,2.82304830759887,24.259999999999998,1.0267386923421407,5.449999999999999
Alphabet City,Stuy Town/Peter Cooper Village,Manhattan,Manhattan,2,0.7324999999999999,4.358333333333333,12.8,17.43569431500466,14.879999999999999,4.111592086669806,5.033333333333333
Alphabet City,TriBeCa/Civic Center,Manhattan,Manhattan,2,3.3715,14.725,20.46,6.79296683058756,13.704999999999998,0.9361384677001124,3.0500000000000003
Alphabet City,Two Bridges/Seward Park,Manhattan,Manhattan,3,1.5376666666666665,7.888888888888888,10.653333333333334,7.408758438269146,7.613333333333333,1.076783089485539,3.6999999999999997
Alphabet City,UN/Turtle Bay South,Manhattan,Manhattan,5,2.8728,12.646666666666667,24.22,8.90081042382331,14.99,1.2407721326101786,3.2222222222222228
Alphabet City,Union Sq,Manhattan,Manhattan,5,2.0126,15.98,21.658,10.891715503384706,14.463999999999999,0.8878636106860878,4.1000000000000005
Alphabet City,Upper East Side North,Manhattan,Manhattan,1,6.81,22.266666666666666,36.48,5.356828193832599,22.24,0.9988023952095808,0.5833333333333334
Alphabet City,Upper West Side North,Manhattan,Manhattan,2,6.845,23.891666666666666,32.505,4.725895263683383,28.064999999999998,1.189333466659048,2.375
Alphabet City,Upper West Side South,Manhattan,Manhattan,1,6.4,22.766666666666666,37.02,5.784375,28.07,1.23294289897511,4.116666666666666
Alphabet City,West Farms/Bronx River,Manhattan,Bronx,1,16.79,33.75,41.82,2.4907683144729007,42.51,1.2595555555555555,9.183333333333334
Alphabet City,West Village,Manhattan,Manhattan,5,1.924,16.919999999999998,16.601999999999997,8.760011985082881,12.838,0.7804760579145487,3.6916666666666664
Alphabet City,Williamsburg (North Side),Manhattan,Brooklyn,1,3.09,19.783333333333335,21.36,6.9126213592233015,16.34,0.8259477674810446,0.5833333333333334
Alphabet City,Williamsburg (South Side),Manhattan,Brooklyn,2,2.851,17.21666666666667,20.825,7.272828510535668,15.915000000000001,0.9165423279227141,5.033333333333333
Alphabet City,Yorkville West,Manhattan,Manhattan,2,4.73,18.96666666666667,21.02,4.393482682891705,18.990000000000002,1.0195834401313852,2.3583333333333334
Arden Heights,Arrochar/Fort Wadsworth,Staten Island,Staten Island,1,11.65,18.466666666666665,27.77,2.3836909871244636,26.61,1.4409747292418773,4.916666666666667
Arden Heights,Charleston/Tottenville,Staten Island,Staten Island,1,3.68,10.566666666666666,14.13,3.8396739130434785,11.16,1.0561514195583597,7.866666666666666
Arden Heights,Eltingville/Annadale/Prince's Bay,Staten Island,Staten Island,4,1.7075,6.604166666666666,10.935,6.800027056277056,6.845,1.0739784759384166,7.4
Arden Heights,Great Kills,Staten Island,Staten Island,2,2.2649999999999997,9.366666666666667,16.86,7.786354252683733,10.504999999999999,1.1513810446133563,10.666666666666666
Arden Heights,Heartland Village/Todt Hill,Staten Island,Staten Island,1,3.03,11.5,13.61,4.491749174917492,16.43,1.428695652173913,2.85
Arden Heights,Newark Airport,Staten Island,EWR,1,15.28,28.25,53.43,3.4967277486910997,41.71,1.4764601769911505,2.5
Arden Heights,Oakwood,Staten Island,Staten Island,1,2.77,7.833333333333333,12.57,4.537906137184115,8.33,1.063404255319149,11.7
Arden Heights,Rossville/Woodrow,Staten Island,Staten Island,2,1.2974999999999999,5.35,9.719999999999999,7.519845989177618,4.995,0.9391304347826088,3.0
Arrochar/Fort Wadsworth,Arrochar/Fort Wadsworth,Staten Island,Staten Island,3,2.1526666666666667,11.25,13.520000000000001,6.801990516634858,9.616666666666667,0.85698411794503,6.327777777777778
Arrochar/Fort Wadsworth,Bay Ridge,Staten Island,Brooklyn,4,4.2299999999999995,10.333333333333332,15.2575,3.6363236817914046,11.885,1.1600717644880087,4.845833333333333
Arrochar/Fort Wadsworth,Bloomfield/Emerson Hill,Staten Island,Staten Island,1,6.587,15.666666666666666,27.61,4.191589494458783,20.35,1.2989361702127662,
Arrochar/Fort Wadsworth,Great Kills,Staten Island,Staten Island,2,5.81,20.108333333333334,25.105,4.3868248526404425,19.630000000000003,0.9747456351263415,3.1166666666666667
Arrochar/Fort Wadsworth,Grymes Hill/Clifton,Staten Island,Staten Island,3,2.2666666666666666,7.416666666666667,10.39,4.564199499872015,8.443333333333333,1.1459293961616477,9.122222222222222
Arrochar/Fort Wadsworth,Heartland Village/Todt Hill,Staten Island,Staten Island,1,1.11,5.55,6.96,6.270270270270269,5.4,0.972972972972973,3.0833333333333335
Arrochar/Fort Wadsworth,Madison,Staten Island,Brooklyn,1,8.69,20.15,25.97,2.98849252013809,23.57,1.169727047146402,5.833333333333333
Arrochar/Fort Wadsworth,Mariners Harbor,Staten Island,Staten Island,1,5.65,27.8,19.87,3.5168141592920352,26.61,0.9571942446043165,4.966666666666667
Arrochar/Fort Wadsworth,New Dorp/Midland Beach,Staten Island,Staten Island,1,4.18,17.333333333333332,16.26,3.8899521531100483,15.78,0.9103846153846155,2.1166666666666667
Arrochar/Fort Wadsworth,Oakwood,Staten Island,Staten Island,1,3.485,24.083333333333332,18.86,5.411764705882353,18.88,0.7839446366782007,
Arrochar/Fort Wadsworth,Outside of NYC,Staten Island,,1,29.24,39.75,102.13,3.4928180574555405,70.35,1.7698113207547168,2.283333333333333
Arrochar/Fort Wadsworth,Saint George/New Brighton,Staten Island,Staten Island,4,4.596,17.55,20.68,4.5367365265928346,16.745,0.9522797829324785,5.594444444444444
Arrochar/Fort Wadsworth,South Beach/Dongan Hills,Staten Island,Staten Island,3,1.1666666666666667,5.438888888888889,8.763333333333334,7.537172631290278,5.043333333333333,0.9504137506536307,3.2999999999999994
Arrochar/Fort Wadsworth,Stapleton,Staten Island,Staten Island,6,1.5915,6.838888888888889,9.878333333333332,6.603665892756767,6.875,1.0050313284033716,2.2
Arrochar/Fort Wadsworth,Sunset Park East,Staten Island,Brooklyn,1,4.31,7.916666666666667,17.36,4.027842227378191,10.48,1.3237894736842106,1.5833333333333333
Arrochar/Fort Wadsworth,Sunset Park West,Staten Island,Brooklyn,1,6.2,42.05,33.85,5.459677419354839,35.71,0.8492271105826398,
Astoria,Astoria,Queens,Queens,66,0.9654242424242425,6.828030303030303,9.717575757575759,11.269177595594266,6.080454545454545,1.0092016269190633,3.1237179487179487
Astoria,Auburndale,Queens,Queens,2,10.145,19.775,28.770000000000003,2.835241860193722,31.525,1.5809237107883474,6.933333333333334
Astoria,Battery Park City,Queens,Manhattan,1,10.09,30.133333333333333,34.67,3.4360753221010905,35.35,1.1731194690265487,2.15
Astoria,Bay Ridge,Queens,Brooklyn,1,17.0,32.36666666666667,43.85,2.5794117647058825,47.87,1.4789907312049433,7.016666666666667
Astoria,Bay Terrace/Fort Totten,Queens,Queens,1,11.6,25.733333333333334,25.58,2.2051724137931035,30.78,1.1961139896373056,4.4
Astoria,Bayside,Queens,Queens,2,12.855,22.475,27.975,2.2362361190112385,25.145,1.165333670385681,3.7416666666666667
Astoria,Bedford,Queens,Brooklyn,1,5.46,31.5,25.76,4.717948717948718,25.79,0.8187301587301588,2.433333333333333
Astoria,Bensonhurst West,Queens,Brooklyn,1,16.134,42.8,67.23,4.166976571216066,47.05,1.0992990654205608,
Astoria,Briarwood/Jamaica Hills,Queens,Queens,5,10.014199999999999,22.21333333333333,32.906,3.2802541542005437,27.616000000000003,1.2656584340204247,2.2166666666666663
Astoria,Bushwick North,Queens,Brooklyn,2,5.91,22.15,26.585,4.692087982801235,27.855,1.2600560652395516,6.483333333333333
Astoria,Bushwick South,Queens,Brooklyn,3,6.297666666666667,29.466666666666665,32.193333333333335,5.403796708925714,26.566666666666666,0.902432879419329,1.25
Astoria,Cambria Heights,Queens,Queens,1,15.33,27.1,38.59,2.5172863666014353,36.66,1.3527675276752766,1.8333333333333333
Astoria,Central Harlem North,Queens,Manhattan,1,7.84,21.683333333333334,23.88,3.0459183673469385,23.3,1.0745580322828594,1.9333333333333333
Astoria,Chinatown,Queens,Manhattan,1,7.678,36.083333333333336,37.71,4.9114352696014585,34.09,0.9447575057736721,
Astoria,Clinton East,Queens,Manhattan,3,4.748333333333334,23.155555555555555,25.043333333333333,5.289043404154673,19.97666666666667,0.877490025982605,3.0500000000000003
Astoria,Co-Op City,Queens,Bronx,1,11.43,25.583333333333332,44.07,3.8556430446194225,30.45,1.190228013029316,5.35
Astoria,College Point,Queens,Queens,1,6.54,11.716666666666667,21.27,3.2522935779816513,15.72,1.341678520625889,2.9166666666666665
Astoria,Corona,Queens,Queens,4,6.3025,15.620833333333334,21.747500000000002,3.5045050646816303,20.2825,1.3646504820787397,1.3888888888888886
Astoria,Crotona Park East,Queens,Bronx,1,6.368,20.416666666666668,22.85,3.588253768844221,20.64,1.010938775510204,
Astoria,Crown Heights North,Queens,Brooklyn,3,9.667,33.32222222222222,44.79333333333333,4.624471023045305,33.13333333333333,0.9977787130793492,2.833333333333333
Astoria,Cypress Hills,Queens,Brooklyn,1,13.346,27.833333333333332,38.21,2.8630301213846847,34.5,1.2395209580838324,
Astoria,DUMBO/Vinegar Hill,Queens,Brooklyn,1,9.79,30.65,28.57,2.918283963227784,33.14,1.0812398042414357,2.066666666666667
Astoria,Douglaston,Queens,Queens,1,14.18,45.5,47.58,3.3554301833568405,46.36,1.018901098901099,5.333333333333333
Astoria,East Chelsea,Queens,Manhattan,2,6.577500000000001,41.49166666666667,34.45,5.196199750411308,33.695,0.8504187056061807,2.8333333333333335
Astoria,East Concourse/Concourse Village,Queens,Bronx,2,7.18,28.566666666666663,29.47,4.11349575648593,26.825000000000003,1.014060537463406,2.1
Astoria,East Elmhurst,Queens,Queens,5,3.2436,13.790000000000001,19.04,5.8667761993835805,12.876,0.9491471895924258,1.8375
Astoria,East Harlem North,Queens,Manhattan,1,4.2,28.45,20.49,4.878571428571428,23.24,0.8168717047451669,
Astoria,East Harlem South,Queens,Manhattan,4,5.805,23.47083333333333,26.2425,4.466194689901646,23.17,1.051724760775831,1.9166666666666667
Astoria,East New York,Queens,Brooklyn,2,16.285,39.15833333333333,36.57,2.2540582823289395,45.08,1.17444329030711,4.066666666666666
Astoria,East Village,Queens,Manhattan,2,9.06,25.041666666666664,29.14,3.2262392343329402,29.445,1.1737591924054018,1.8083333333333333
Astoria,East Williamsburg,Queens,Brooklyn,4,6.9835,19.104166666666668,24.0125,3.4719173652621085,21.067500000000003,1.1084277715724518,1.6888888888888889
Astoria,Elmhurst,Queens,Queens,8,3.184,16.12291666666667,19.43625,6.958007652827881,15.5375,1.0307414863247022,3.408333333333333
Astoria,Elmhurst/Maspeth,Queens,Queens,5,2.9774000000000003,14.73,15.068000000000001,5.18353696723105,12.888,0.910238635488667,2.095833333333333
Astoria,Far Rockaway,Queens,Queens,1,18.4,32.65,51.54,2.8010869565217393,45.78,1.402143950995406,1.1166666666666667
Astoria,Flatbush/Ditmas Park,Queens,Brooklyn,1,12.649,32.083333333333336,40.88,3.2318760376314337,36.04,1.1233246753246753,
Astoria,Flatiron,Queens,Manhattan,1,6.362,28.55,32.0,5.029864822382899,25.39,0.8893169877408056,
Astoria,Flushing,Queens,Queens,3,6.87,20.2,26.85666666666667,3.9309673919952126,23.176666666666666,1.1443248972002138,3.0666666666666664
Astoria,Forest Hills,Queens,Queens,6,7.311666666666667,17.997222222222224,22.795,3.1260253513234595,21.560000000000002,1.2587691419530822,1.3599999999999999
Astoria,Fort Greene,Queens,Brooklyn,2,8.850000000000001,31.400000000000002,29.835,3.369528855975485,30.965,1.023672643320562,2.791666666666667
Astoria,Garment District,Queens,Manhattan,2,4.7,26.116666666666667,31.044999999999998,6.473671144394185,21.625,0.8300374911834901,1.4916666666666667
Astoria,Glendale,Queens,Queens,2,8.425,21.983333333333334,25.045,3.3305286759499646,24.77,1.1253444205509004,4.283333333333333
Astoria,Gowanus,Queens,Brooklyn,1,11.95,27.1,34.96,2.9255230125523015,33.29,1.2284132841328412,1.6166666666666667
Astoria,Gramercy,Queens,Manhattan,1,4.561,16.216666666666665,20.83,4.566980925235693,15.72,0.9693730729701954,
Astoria,Greenpoint,Queens,Brooklyn,7,3.898142857142857,17.433333333333334,20.077142857142857,5.36848906218327,14.052857142857144,0.8090551799061237,6.975
Astoria,Hamilton Heights,Queens,Manhattan,7,7.0528571428571425,25.31904761904762,26.362857142857145,3.7346204378214627,24.627142857142854,0.9892100902684738,4.621428571428572
Astoria,Hammels/Arverne,Queens,Queens,1,21.471,68.8,65.66,3.0580783382236505,69.56,1.011046511627907,
Astoria,Hillcrest/Pomonok,Queens,Queens,1,9.6,17.683333333333334,25.95,2.703125,23.37,1.3215834118755891,1.0333333333333334
Astoria,Hollis,Queens,Queens,1,12.33,35.28333333333333,40.77,3.3065693430656937,37.34,1.058290033065659,1.7833333333333334
Astoria,Hudson Sq,Queens,Manhattan,1,7.17,37.31666666666667,65.17,9.089260808926081,35.35,0.9472979008485931,2.85
Astoria,Hunts Point,Queens,Bronx,1,7.11,27.55,25.57,3.5963431786216593,25.73,0.9339382940108892,2.0833333333333335
Astoria,JFK Airport,Queens,Queens,5,15.093399999999999,37.986666666666665,48.368,3.303797649561035,44.356,1.1632103139006922,4.1
Astoria,Jackson Heights,Queens,Queens,19,2.498,13.29736842105263,14.936315789473685,6.2279109458885795,11.307368421052631,0.8526949484773944,3.2628205128205128
Astoria,Jamaica,Queens,Queens,4,10.060500000000001,25.570833333333333,28.155,2.80517538975957,28.6125,1.1461648850973596,1.5777777777777777
Astoria,Kew Gardens,Queens,Queens,1,8.12,16.55,22.77,2.804187192118227,21.5,1.2990936555891237,3.316666666666667
Astoria,Kew Gardens Hills,Queens,Queens,1,8.39,16.733333333333334,24.06,2.867699642431466,21.17,1.2651394422310758,4.616666666666666
Astoria,Kingsbridge Heights,Queens,Bronx,1,9.31,29.666666666666668,49.57,5.32438238453276,31.1,1.048314606741573,2.316666666666667
Astoria,LaGuardia Airport,Queens,Queens,18,3.7283333333333335,13.618518518518519,19.49722222222222,5.2833128986685844,13.294444444444444,0.9954934954658093,1.8016666666666665
Astoria,Laurelton,Queens,Queens,1,17.36,23.733333333333334,62.19,3.582373271889401,37.44,1.5775280898876403,0.6166666666666667
Astoria,Lenox Hill East,Queens,Manhattan,4,4.486000000000001,15.770833333333332,22.03,5.226953186360447,18.377499999999998,1.1528029783683604,3.45
Astoria,Lenox Hill West,Queens,Manhattan,1,3.95,23.566666666666666,34.28,8.678481012658228,22.82,0.9683168316831683,2.6
Astoria,Lincoln Square East,Queens,Manhattan,2,6.0600000000000005,41.25833333333333,28.485,4.94121963569992,25.795,0.6608506382077722,7.025
Astoria,Lincoln Square West,Queens,Manhattan,1,4.957,21.6,24.52,4.946540246116603,20.15,0.9328703703703702,1.5166666666666666
Astoria,Long Island City/Hunters Point,Queens,Queens,19,2.169157894736842,12.435964912280701,14.079473684210527,6.953274837110196,10.676842105263159,0.8644497125441205,2.411764705882353
Astoria,Long Island City/Queens Plaza,Queens,Queens,13,1.251076923076923,8.138461538461538,9.441538461538462,7.94977980901233,6.892307692307692,0.8908900772026325,2.7222222222222228
Astoria,Manhattanville,Queens,Manhattan,1,6.4,32.38333333333333,25.01,3.9078125,27.58,0.851672671127123,4.416666666666667
Astoria,Maspeth,Queens,Queens,4,4.89825,17.879166666666666,17.8075,3.656214955906541,17.427500000000002,0.9964363422038764,1.7166666666666668
Astoria,Meatpacking/West Village West,Queens,Manhattan,1,6.38,37.21666666666667,64.14,10.053291536050157,31.53,0.8472010747872817,2.6666666666666665
Astoria,Melrose South,Queens,Bronx,2,5.365,18.875,21.555,4.074904165419748,18.38,0.9834442806756327,2.4333333333333336
Astoria,Middle Village,Queens,Queens,3,8.320666666666666,22.022222222222222,29.403333333333336,3.9665081419047117,24.423333333333332,1.0983008976871553,1.8111111111111111
Astoria,Midtown Center,Queens,Manhattan,2,4.12,41.858333333333334,33.53,8.24324707550514,31.895,0.7632171691257317,2.6083333333333334
Astoria,Midtown East,Queens,Manhattan,1,3.77,14.833333333333334,28.87,7.657824933687003,14.0,0.9438202247191011,3.7
Astoria,Midtown North,Queens,Manhattan,4,4.32975,28.129166666666666,37.7775,9.311411275959957,28.2775,1.0590065502774395,4.938888888888889
Astoria,Midtown South,Queens,Manhattan,1,4.627,29.9,27.56,5.956343202939269,23.81,0.7963210702341137,
Astoria,Morrisania/Melrose,Queens,Bronx,3,6.946666666666666,33.422222222222224,28.47,4.1063262440347605,30.24333333333333,0.9436687482725471,1.6666666666666667
Astoria,Mount Hope,Queens,Bronx,1,11.566,34.983333333333334,38.43,3.3226698945184157,36.25,1.0362077179609337,
Astoria,Murray Hill,Queens,Manhattan,2,4.0329999999999995,37.916666666666664,31.155,7.719625809677268,28.465,0.7859744950895087,3.283333333333333
Astoria,Murray Hill-Queens,Queens,Queens,1,6.36,18.266666666666666,17.15,2.6965408805031443,23.42,1.282116788321168,7.133333333333334
Astoria,North Corona,Queens,Queens,2,4.2915,15.316666666666666,21.75,5.352902236777925,15.094999999999999,0.9862239968170967,2.9166666666666665
Astoria,Oakland Gardens,Queens,Queens,1,11.49,22.6,43.39,3.7763272410791995,28.81,1.2747787610619468,4.75
Astoria,Ocean Hill,Queens,Brooklyn,1,15.05,43.03333333333333,61.64,4.095681063122924,45.56,1.0587141750580946,0.8666666666666667
Astoria,Ocean Parkway South,Queens,Brooklyn,1,16.29,31.65,47.6,2.922038060159607,40.6,1.282780410742496,2.5
Astoria,Old Astoria,Queens,Queens,21,1.0562857142857145,7.596031746031746,9.835714285714285,10.185165893682766,6.976666666666667,0.9897535147720404,2.6722222222222225
Astoria,Outside of NYC,Queens,,8,19.5425,42.389583333333334,54.89625,3.0342847487535973,59.041250000000005,1.346416701809733,4.3125
Astoria,Park Slope,Queens,Brooklyn,1,12.94,33.06666666666667,37.99,2.9358578052550235,38.29,1.1579637096774191,3.0
Astoria,Pelham Bay,Queens,Bronx,1,14.99,26.016666666666666,24.97,1.6657771847898597,25.61,0.9843689942344651,6.266666666666667
Astoria,Pelham Parkway,Queens,Bronx,1,9.16,22.883333333333333,33.55,3.662663755458515,25.8,1.1274581209031318,10.433333333333334
Astoria,Penn Station/Madison Sq West,Queens,Manhattan,1,5.611,31.216666666666665,30.5,5.435751202994119,25.93,0.8306460224239188,
Astoria,Prospect Heights,Queens,Brooklyn,1,8.8,26.683333333333334,32.31,3.671590909090909,30.21,1.1321673953778888,1.8333333333333333
Astoria,Prospect-Lefferts Gardens,Queens,Brooklyn,2,9.5455,36.025,37.14,4.008539377152085,35.31,1.0130037558005807,3.966666666666667
Astoria,Queensboro Hill,Queens,Queens,1,7.461,17.583333333333332,27.17,3.641603002278515,23.39,1.3302369668246448,
Astoria,Queensbridge/Ravenswood,Queens,Queens,9,1.4938888888888888,9.942592592592593,12.146666666666667,8.734923888678914,9.037777777777778,0.9445294743870082,4.4981481481481485
Astoria,Rego Park,Queens,Queens,1,5.96,22.333333333333332,20.0,3.3557046979865772,21.13,0.9461194029850747,3.4833333333333334
Astoria,Richmond Hill,Queens,Queens,1,13.8,52.21666666666667,48.25,3.4963768115942027,49.21,0.9424194063198212,2.933333333333333
Astoria,Ridgewood,Queens,Queens,3,7.005333333333333,21.766666666666666,20.66,3.036395780995527,22.353333333333335,1.0284441718187243,2.7416666666666667
Astoria,Roosevelt Island,Queens,Manhattan,2,2.85,15.450000000000001,18.585,6.537657935285054,13.135,0.8495824240389458,1.5916666666666668
Astoria,Saint Michaels Cemetery/Woodside,Queens,Queens,2,1.4505,6.633333333333334,9.26,6.465823796941741,6.205,0.9273729729729729,
Astoria,Soundview/Castle Hill,Queens,Bronx,1,6.954,28.2,28.43,4.0882945067587,25.99,0.9216312056737588,
Astoria,Springfield Gardens North,Queens,Queens,1,11.75,23.816666666666666,23.66,2.0136170212765956,29.87,1.2541637508747376,17.033333333333335
Astoria,Spuyten Duyvil/Kingsbridge,Queens,Bronx,1,11.43,25.683333333333334,38.88,3.4015748031496065,31.7,1.2342634652822841,1.35
Astoria,Starrett City,Queens,Brooklyn,1,16.78,28.316666666666666,38.03,2.2663885578069127,39.33,1.388934667451442,5.066666666666666
Astoria,Steinway,Queens,Queens,47,1.5779787234042555,10.10709219858156,12.191063829787234,7.939416257887675,8.554893617021277,0.8537156406283042,2.5114285714285716
Astoria,Stuy Town/Peter Cooper Village,Queens,Manhattan,2,8.96,34.766666666666666,28.64,3.2039407369382413,32.46,0.9337136141052604,8.066666666666666
Astoria,Sunnyside,Queens,Queens,18,2.0685555555555557,11.043518518518518,14.023333333333333,7.865038809016432,9.644444444444444,0.9657138156228812,2.3666666666666667
Astoria,Sutton Place/Turtle Bay North,Queens,Manhattan,3,3.7433333333333336,23.472222222222225,22.53333333333333,5.919581848813766,20.58,0.8691852728223028,3.272222222222222
Astoria,Times Sq/Theatre District,Queens,Manhattan,3,5.946666666666666,29.027777777777775,33.35,5.871698603673572,27.71666666666667,1.0192922990807511,2.4055555555555554
Astoria,TriBeCa/Civic Center,Queens,Manhattan,2,8.98,32.63333333333333,38.425,4.30814766558089,31.990000000000002,0.9860571175170543,3.375
Astoria,Two Bridges/Seward Park,Queens,Manhattan,1,7.51,31.316666666666666,26.91,3.5832223701731025,28.47,0.9091005854177754,2.816666666666667
Astoria,UN/Turtle Bay South,Queens,Manhattan,1,4.22,30.266666666666666,29.28,6.938388625592418,23.39,0.7727973568281938,2.75
Astoria,Union Sq,Queens,Manhattan,3,5.093333333333333,33.62222222222223,33.39666666666667,6.498721607959293,26.94333333333333,0.8007820584820156,3.1222222222222222
Astoria,Upper East Side South,Queens,Manhattan,1,3.44,22.916666666666668,24.77,7.200581395348837,18.73,0.8173090909090909,1.4833333333333334
Astoria,Upper West Side North,Queens,Manhattan,1,5.77,20.05,41.65,7.218370883882149,24.79,1.2364089775561096,
Astoria,Washington Heights North,Queens,Manhattan,3,7.501,26.344444444444445,24.686666666666667,3.2842772279415144,25.583333333333332,1.0266746127566058,1.6083333333333334
Astoria,Washington Heights South,Queens,Manhattan,2,7.005000000000001,17.316666666666666,23.11,3.2998065862576373,21.65,1.2677430249730137,2.2083333333333335
Astoria,West Chelsea/Hudson Yards,Queens,Manhattan,3,5.766333333333333,27.45,27.093333333333334,4.663996723180134,24.69333333333333,0.899771871549991,4.958333333333334
Astoria,West Concourse,Queens,Bronx,1,6.26,15.083333333333334,28.0,4.472843450479234,23.55,1.5613259668508288,2.6666666666666665
Astoria,West Village,Queens,Manhattan,1,10.22,30.1,38.02,3.720156555772994,33.2,1.1029900332225915,4.95
Astoria,Whitestone,Queens,Queens,2,7.605,17.475,22.23,2.9499505534543182,22.78,1.2944369436943695,5.741666666666667
Astoria,Williamsburg (North Side),Queens,Brooklyn,5,5.059399999999999,23.936666666666667,26.663999999999998,5.632747182303431,21.663999999999998,0.914478420398472,3.4125
Astoria,Williamsburg (South Side),Queens,Brooklyn,1,5.92,20.466666666666665,26.14,4.41554054054054,20.29,0.9913680781758958,2.7
Astoria,Woodhaven,Queens,Queens,1,14.18,48.95,27.63,1.9485190409026798,41.26,0.8429009193054136,1.8333333333333333
Astoria,Woodside,Queens,Queens,23,1.7713478260869564,10.029710144927536,12.35217391304348,7.407726260832028,8.73304347826087,0.8978250965224391,2.2235294117647055
Astoria,Yorkville East,Queens,Manhattan,1,4.625,21.866666666666667,25.12,5.431351351351352,19.84,0.9073170731707317,5.983333333333333
Astoria,Yorkville West,Queens,Manhattan,1,6.28,21.616666666666667,23.25,3.702229299363057,21.24,0.9825751734772551,2.1166666666666667
Auburndale,Astoria,Queens,Queens,1,10.8,19.7,28.77,2.6638888888888888,26.18,1.3289340101522844,4.05
Auburndale,Auburndale,Queens,Queens,3,4.4799999999999995,16.705555555555556,24.126666666666665,5.591612800214655,18.83666666666667,1.0212521136728787,2.261111111111111
Auburndale,Bay Terrace/Fort Totten,Queens,Queens,1,1.24,6.633333333333334,9.65,7.782258064516129,5.75,0.8668341708542713,3.9166666666666665
Auburndale,Bayside,Queens,Queens,4,1.64525,7.5625,11.14,7.5495102526728175,6.88,0.8953275540765876,2.6444444444444444
Auburndale,Bellerose,Queens,Queens,1,4.1,8.533333333333333,16.89,4.119512195121952,10.68,1.2515625,6.833333333333333
Auburndale,Bronxdale,Queens,Bronx,1,10.37,25.55,40.63,3.9180327868852465,31.25,1.223091976516634,2.3833333333333333
Auburndale,College Point,Queens,Queens,1,4.86,23.8,32.23,6.631687242798352,20.49,0.8609243697478991,8.116666666666667
Auburndale,Corona,Queens,Queens,1,6.34,20.45,23.23,3.66403785488959,20.54,1.00440097799511,0.13333333333333333
Auburndale,East Flushing,Queens,Queens,1,1.29,5.183333333333334,8.01,6.209302325581395,4.95,0.954983922829582,3.8
Auburndale,Flushing,Queens,Queens,4,2.70525,14.845833333333333,15.5175,5.763552124649802,13.1075,0.888581785374686,2.6555555555555554
Auburndale,Forest Hills,Queens,Queens,1,7.49,16.166666666666668,26.83,3.582109479305741,19.6,1.2123711340206185,2.966666666666667
Auburndale,Fresh Meadows,Queens,Queens,1,1.58,6.133333333333334,9.23,5.841772151898734,5.72,0.9326086956521739,5.366666666666666
Auburndale,Hillcrest/Pomonok,Queens,Queens,1,2.766,12.9,16.88,6.102675343456254,11.76,0.9116279069767441,3.3833333333333333
Auburndale,Hollis,Queens,Queens,1,2.998,16.016666666666666,17.05,5.687124749833222,13.46,0.8403746097814777,
Auburndale,Jamaica,Queens,Queens,1,4.7,33.71666666666667,26.46,5.629787234042553,28.55,0.8467622343054869,0.7833333333333333
